S. VERBENA ST.,E. HAMPDEN AVE.,2012,2
S. VINE ST. & S. GAYLORD ST.,E. FLORIDA AVE.,2013,2
S. VRAIN ST &  S. UTICA ST,W. DARTMOUTH AVE,2014,2
S. WABASH ST.,E. TEMPLE DR.,2012,2
S. WILLIAMS ST. & HIGH ST.,E. LOUISANA AVE,2012,2
S. XAVIER & S. YATES ST.,W. FLORIDA AVE.,2011,2
S. YORK ST & S GAYLORD ST.,E. OHIO AVE.,2013,2
S. YORK ST & S UNIVERSITY BLVD,E. OHIO AVE.,2013,2
S. ZENOBIA ST.,W. JEWELL,2011,2
S. ZENOBIA ST. & S. YATES ST.,W. DARTMOUTH AVE.,2012,1
S. ZENOBIA ST. & S. ZURICH ST.,W. DARTMOUTH AVE.,2012,1
SANTA FE,ALAMEDA,2006,6
SANTA FE,ALAMEDA,2007,36
SANTA FE,FLORIDA ,2008,42
SANTA FE INTERCHANGE,ALAMEDA,2013,2
SANTA FE INTERCHANGE,EVANS AVE,2011,1
SANTA FE INTERCHANGE,FLORIDA  AVE,2012,3
SANTA FE INTERCHANGE,MISSISSIPPI,2012,2
SHERIDAN BLVD,38TH AVE,2010,4
SHERIDAN BLVD,46TH AVE,2009,1
SHERIDAN BLVD,MORRISON RD,2009,1
SMITH RD,HAVANA ST,2010,2
SMITH RD,HAVANA ST NB RT,2010,1
SMITH RD,HAVANA ST SB RT,2010,1
SO 17th AVE.,COLORADO BLVD,2010,1
SO BAYAUD,EMERSON ST,2010,1
SO FILLMORE,BUCHTEL BLVD,2010,2
SO FLORIDA AVE,GRANT ST.,2010,2
SO MLK,COLORADO BLVD,2010,1
SO. GALENA WAY,ALAMEDA,2010,2
SO. of 3rd AVE,COLORADO BLVD,2010,1
SOUTH BOUND UNIVERSITY,I-25 NORTH BOUND OFFRAMP,2007,2
SOUTH BOUND UNIVERSITY,I-25 SOUTH BOUND OFFRAMP,2007,2
SOUTH HOLLY ST,YALE AVE,2010,2
SOUTH IVY ST,EASE DAKOTA   AVE,2010,1
SOUTH IVY ST,EAST DAKOTA   AVE,2010,1
SOUTH MONACO,YALE AVE,2010,2
SOUTH MONACO Ln 1,YALE AVE,2010,1
SOUTH MONACO Ln 2,YALE AVE,2010,1
SOUTH MONACO Ln1,YALE AVE,2010,1
SOUTH MONACO Ln2,YALE AVE,2010,1
SOUTH QUEBEC ST,YALE AVE,2010,2
SOUTH QUEBEC WAY,EAST FLORIDA AVE,2011,2
SOUTH WABASH ST,EAST TEMPLE DR,2010,2
SOUTH WOLFF ST,WEST QUINCY AVE,2010,2
SPEER BLVD,I-25 SB OFF RAMP,2007,2
SPEER BLVD,I-25SB OFF RAMP,2007,33
ST PAUL,2ND AVE,2006,2
ST PAUL,3RD AVE,2006,2
ST PAUL,VASSAR,2006,1
ST PAUL ST,LOUISIANNA ST,2010,4
ST PAUL ST & STEELE ST,E 26TH AVE,2015,2
ST PAUL ST & STEELE ST,FLORIDA  AVE,2011,1
ST. PAUL ST & STEELE ST,E. 26th AVE. ,2013,4
STEELE  ST,FLOYD DR,2010,1
STEELE  ST & ST PAUL,EAST 26th AVE,2010,2
STEELE ST,26TH AVE,2009,2
STEELE ST,FLOYD DR,2010,1
STEELE ST. & MADISON ST.,E. 46th AVE.,2012,3
STOUT ST,18TH ,2006,3
STOUT ST,19TH ,2006,3
STUART ST & RALEIGH ST,W. 26th AVE,2014,2
STUART ST & RALEIGH ST,W. 29th AVE. ,2014,2
STUART ST & RALEIGH ST,W. 30th AVE,2014,2
STUART ST & TENNYSON ST,W 38th AVE ,2014,2
STUART ST. & S. RALEIGH ST.,MORRISON RD,2012,2
STUART/WALSH,MORRISON RD,2009,2
SYRACUSE CT & SYRACUSE ST,E 11TH AVE,2015,2
SYRACUSE ST.,E. 28th AVE,2012,4
SYRACUSE ST.,E. 35TH AVE.,2012,2
So. BELLAIRE St.,JEWELL AVE ,2010,1
So. KENTON,DARTMOUTH,2010,2
TAMARAC DR,CORNELL AVE,2009,1
TEJON ,TENNESSEE,2008,6
TENNESSEE,TEJON,2008,6
TENNYSON ST,26TH AVE,2009,6
TENNYSON ST,46TH AVE,2009,1
TENNYSON ST & UTICA ST,W. 17th AVE,2013,2
TOWER RD,43RD AVE,2006,4
TOWER RD,48TH,2012,2
TOWER RD,48TH AVE ,2007,250
TOWER RD,48TH AVE ,2008,25
TOWER RD,48TH AVE ,2009,25
TOWER RD,48th AVE ,2009,119
TOWER RD,56TH,2009,18
TREMONT ST AND 20TH,22ND AVE,2009,4
TULSA CT.,ALBROOK DR,2011,4
UINTA,11TH AVE,2006,1
UINTA ST. & SPRUCE DR.,E. 25th DR. ,2012,2
UINTA WAY,11TH AVE,2006,2
UINTA WAY & E 9TH AVE,ULSTER WAY,2015,2
ULSTER ST,YALE AVE,2010,2
ULSTER ST & TAMARAC ST,E 11TH AVE,2015,2
ULSTER ST & UINTA ST,E. 13th AVE.,2013,1
ULSTER WAY & E 8TH AVE,UINTA WAY ,2015,1
ULSTER WAY & TRENTON ST,6th AVE,2011,2
ULSTER WAY & TRENTON ST,UINTA WAY ,2015,1
UMATILLA ST,38TH AVE,2008,6
UNIVERSITY,EVANS,2008,15
UNIVERSITY BLVD,1ST,2013,4
UNIVERSITY BLVD,1ST AVENUE,2007,18
UNIVERSITY BLVD,ALAMEDA,2011,2
UNIVERSITY BLVD,AMHERST AVE,2009,1
UNIVERSITY BLVD,AMHERST AVE (PRIVATE DR),2009,1
UNIVERSITY BLVD,ASBURY,2008,42
UNIVERSITY BLVD,ASBURY,2009,1
UNIVERSITY BLVD,BUCHTEL BLVD,2009,4
UNIVERSITY BLVD,EVANS,2010,2
UNIVERSITY BLVD,EVANS AVE,2009,2
UNIVERSITY BLVD,I-25NB OFF RAMP,2007,4
UNIVERSITY BLVD,I-25SB OFF RAMP,2007,4
VALENTIA,MONTVIEW,2006,6
VALENTIA ST,17TH AVE,2009,1
VALENTIA ST,56TH AVE,2011,4
VALENTIA ST,MISSISSIPPI,2008,2
VALENTIA ST & WABASH ST,E 56th AVE,2014,2
VALLEJO ST & UMATILLA ST,W 44th AVE ,2015,2
VALLEJO ST & WAYANDOT ST,W 44th AVE ,2015,2
VASQUEZ BLVD & MONROE ST.,E. 48th AVE.,2013,2
VASSAR,ST PAUL,2006,1
VERBENA ST.,CENTRAL PARK BLVD ,2012,2
VINE ST,20th AVE,2010,2
VINE ST & GAYLORD ST,E 12th AVE,2014,2
VINE ST & GAYLORD ST,E. 7th AVE PKWY,2014,2
VIRGINIA ST,DOWNING ST,2009,1
VIRGINIA ST,DOWNING ST,2011,1
VIRGINIA ST,LOGAN ST,2010,2
VRAIN ST,W 10TH AVE,2006,2
VRAIN ST & UTICA ST,W. 10th AVE,2014,2
W  VIRGINIA AVE & MORRISON RD,S PERRY ST,2015,1
W 11TH AVE & W 13TH AVE,OSAGE ST,2015,1
W 12th AVE & W 10th AVE,N KNOX CT,2014,2
W 12th AVE & W 13th AVE,N KNOX CT,2014,2
W 14TH AVE & W 13TH AVE,OSAGE ST,2015,1
W 17TH AVE,N SHERIDAN BLVD,2009,7
W 2ND AVE & W 3RD AVE,KNOX CT,2015,1
W 30th AVE & W 32nd AVE,N PERRY ST,2014,2
W 31st AVE & W 32nd AVE,N TENNYSON ST,2014,2
W 32nd AVE & W 31st AVE,N LOWELL BLVD,2014,2
W 32nd AVE & W 33rd AVE,N PERRY ST,2014,2
W 32nd AVE & W MONCRIEFF PL,N LOWELL BLVD,2014,2
W 33rd AVE & SPEER BLVD,IRVING ST,2014,2
W 36TH AVE & W 35TH AVE,GROVE ST,2015,2
W 36th AVE & W 37th AVE,N ZUNI ST,2015,2
W 3RD AVE & W 4TH AVE,KNOX CT,2015,1
W 41st AVE,N LOWELL BLVD,2014,2
W 43rd AVE & W 44th AVE,VALLEJO ST,2015,2
W 45th AVE & W 44th AVE,N PERRY ST,2014,2
W 45th AVE & W 44th AVE,VALLEJO ST,2015,2
W 45th AVE & W 46th AVE,N PERRY ST,2014,2
W 46TH AVE,N IRVING ST,2006,6
W 48th AVE & W 49th AVE,N LOWELL BLVD,2014,2
W AMHERST AVE  & W YALE AVE,S RALIEGH ST,2015,2
W ASBURY AVE & S PLATTE RIVER DR,S HURON ST,2015,2
W BYRON PLACE,N SHERIDAN BLVD,2009,7
W CHAFFEE PL & W 44th AVE,N PECOS ST,2014,2
W CLYDE PL & W 38TH AVE,IRVING ST,2014,4
W COLFAX AVE,N LIPAN ST,2014,3
W COLFAX AVE,N SHERIDAN BLVD,2006,36
W EVANS AVE,SHERIDAN BLVD,2015,2
W EVANS AVE & W JEWELL AVE,S TENNYSON ST,2015,2
W EVANS AVE & W WARREN AVE,S TENNYSON ST,2015,2
W EXPOSITION AVE & MORRISON RD,S PERRY ST,2015,2
W FAIRVIEW PL & W HIGHLAND PK PL,GROVE ST,2015,2
W FLORIDA AVE,S SANTA FE DRIVE,2006,7
W HAMPDEN AVE & W JEFFERSON AVE,S HARLEN ST,2014,2
W IOWA ST,S SANTA FE DRIVE,2006,6
W ITHACA PL & W HAMPDEN AVE,S KENDALL ST,2014,2
W JEWELL AVE,S SHERIDAN BLVD,2006,4
W JEWELL AVE,S SHERIDAN BLVD,2009,24
W KENTUCKY,S VALLEJO,2010,2
W KENTUCKY AV & W OHIO AVE,MORRISON RD,2015,2
W KENYON AVE & S KING ST,S LOWELL BLVD,2015,1
W LEHIGH AVE & W KENYON AVE,S LOWELL BLVD,2015,3
W MONCRIEFF PL & W32nd AVE,N TENNYSON ST,2014,2
W SHERIDAN BLVD,W BYRON PLACE,2009,7
W VIRGINIA AVE & MORRISON RD,S PERRY ST,2015,3
W VIRGINIA AVE & W ALASKA PL,S LIPAN ST,2014,2
W WARREN AVE & W ILIFF AVE,S DECATUR ST,2014,2
W. 14th AVE. & W. COLFAX AVE.,N. LOWELL BLVD,2013,2
W. 14th AVE. & W. COLFAX AVE.,N. MEADE ST.,2013,2
W. 14th AVE. & W. COLFAX AVE.,N. NEWTON ST.,2013,2
W. 18th AVE & W. 19th AVE,N. IRVING ST.,2012,2
W. 36th AVE.,N. TEJON ST.,2011,4
W. 3rd AVE. & W. 2nd AVE.,S. BRYANT ST.,2012,2
W. 40th AVE & W. 39th AVE,N. LIPAN AVE.,2013,2
W. 42nd AVE & W. 49th  AVE,N. HARLAN ST.,2012,1
W. 42nd AVE & W. 49th AVE,N. HARLAN ST.,2012,1
W. 42nd AVE & W.41st. AVE,LOWELL BLVD,2012,2
W. 42nd AVE & W.41st. AVE,N. LOWELL BLVD,2012,2
W. 6th AVE. & W. 7th AVE.,S. BRYANT ST.,2012,2
W. ALASKA PL & W. VIRGINIA AVE,S. LOWELL BLVD,2013,2
W. BYERS PL & W. CEDAR AVE.,S TEJON,2013,2
W. CONEJOS PL. & W. COLFAX AVE,N. LOWELL BLVD,2013,2
W. CONEJOS PL. & W. COLFAX AVE,N. MEADE ST.,2013,2
W. CONEJOS PL. & W. COLFAX AVE,N. NEWTON ST.,2013,1
W. EVANS AVE.,S. LIPAN ST.,2012,2
W. EVANS AVE.,S. PLATTE RIVER DR.,2012,2
W. EXPOSITION & MORRISON RD,S. PERRY ST,2012,2
W. GILL PL & W. CENTER AVE.,S. LOWELL BLVD,2013,2
W. JEWELL AVE.,S. LIPAN ST.,2012,1
W. KENTUCKY AVE. & W. OHIO AVE.,MORRISON RD,2012,2
W. PRENTICE AVE,GRANT RANCH BLVD,2009,4
W. VIRGINIA & MORRISON RD,S. PERRY ST,2012,2
WALNUT & LARIMAR,27th STREET,2012,2
WALNUT & LARIMAR,32nd STREET,2012,2
WALSH ST,LINCOLN ST,2009,1
WASHINGTON ST,17TH AVE,2007,3
WASHINGTON ST,7TH ,2006,2
WASHINGTON ST,E 11th AVE,2014,2
WASHINGTON ST,SPEER BLVD,2009,1
WAZEE ST,20TH  ST (OUTBOUND),2009,7
WEST 17th AVE,NORTH IRVING ST ,2010,2
WEST 17th AVE,NORTH MEADE ST,2010,2
WEST QUINCY AVE,SOUTH WOLFF ST,2010,2
WEWATTA,SPEER,2006,18
WILLIAMS,17TH AVE,2007,3
WILLIAMS ST. & GILPIN ST.,E. 38th AVE.,2013,2
WILLOW ST,MARTIN LUTHER KING BLVD,2009,2
WINONA  ST,5TH AVE,2009,2
WO     PEORIA,47th AVE,2010,2
WO ADAMS St.,17TH AVE,2010,2
WO MONROE,FLORIDA  AVE,2010,1
WO So. GRANT,FLORIDA  AVE,2010,2
WOLFF ST,46TH AVE,2010,1
WOLFF ST & XAVIER ST,WEST 5thAVE,2011,2
WOODSIDE VILLAGE,ALAMEDA,2010,2
WORCHESTER ST,UVALDA ST,2009,2
WYNKOOP ST,19TH AVE H.O.V.,2006,38
WYNKOOP ST,19TH AVE H.O.V. (RTD STRIKE),2006,1
WYNKOOP ST,19TH AVE H.O.V./H.O.T.,2006,11
WYNKOOP ST & BRIGHTON BLVD,38th St.,2013,1
XANTHIA CT,33RD AVE,2009,1
XAVIER ST,46TH AVE,2010,1
YALE AVE,LINDEN COURT,2009,4
YALE AVE,QUEBEC ST.,2010,1
YALE AVE,SOUTH MONACO,2010,1
YALE AVE,SOUTH MONACO ,2010,1
YALE AVE,SOUTH MONACO Ln 1,2010,1
YALE AVE,SOUTH MONACO Ln 2,2010,2
YALE AVE,SOUTH MONACO Ln1,2010,1
YALE AVE,SOUTH QUEBEC ST,2010,2
YALE AVE,SOUTH SYRACUSE WAY,2010,2
YORK,7TH ,2006,6
YORK ST,BRUCE RANDOLPH ST,2009,2
YOSEMITE ,CORNELL,2006,1
YOSEMITE ,E HAMPDEN AVE,2006,12
YOSEMITE ST,E. 14th AVE.,2013,1
YOSEMITE ST,HAMPDEN AVE,2008,175
YOSEMITE ST & AKRON ST,E. 13th AVE.,2013,2
YOSEMITE ST & XENIA ST,E. 13th AVE.,2013,1
ZENOBIA ST,JEWELL ST,2009,6
ZUNI,30TH AVE,2006,3
ZUNI,COLORADO BLVD,2008,6
ZUNI,JEWELL,2008,6
ZUNI,SPEER INBOUND,2012,1
ZUNI,SPEER OUTBOUND,2012,1
ZUNI ST ,SPEER BLVD ,2007,6
